agent_id_hash,activity_date,country_code,scheduled_minutes,available_minutes,handled_contacts,updated_at
agent_19581e27de7c,2026-01-30,UK,420,397,17,2026-01-30T00:00:00
agent_2fca346db656,2026-01-30,UK,240,179,6,2026-01-30T00:00:00
agent_7a61b53701be,2026-01-30,UK,420,388,13,2026-01-30T00:00:00
agent_4e07408562be,2026-01-30,UK,420,355,13,2026-01-30T00:00:00
agent_6208ef0f7750,2026-01-30,UK,240,220,11,2026-01-30T00:00:00
agent_0b918943df09,2026-01-30,UK,360,312,12,2026-01-30T00:00:00
agent_e29c9c180c62,2026-01-30,UK,480,414,18,2026-01-30T00:00:00
agent_eb1e33e8a81b,2026-01-30,UK,360,335,14,2026-01-30T00:00:00
agent_71ee45a3c0db,2026-01-30,UK,360,332,11,2026-01-30T00:00:00
agent_624b60c58c9d,2026-01-30,UK,240,174,5,2026-01-30T00:00:00
agent_b17ef6d19c7a,2026-01-30,PL,420,359,12,2026-01-30T00:00:00
agent_ef2d127de37b,2026-01-30,PL,480,403,13,2026-01-30T00:00:00
agent_c837649cce43,2026-01-30,PL,240,195,6,2026-01-30T00:00:00
agent_e29c9c180c62,2026-01-30,PL,360,318,10,2026-01-30T00:00:00
agent_98010bd9270f,2026-01-30,PL,240,181,6,2026-01-30T00:00:00
agent_0b918943df09,2026-01-30,PL,480,456,15,2026-01-30T00:00:00
agent_41cfc0d1f2d1,2026-01-30,PL,240,208,6,2026-01-30T00:00:00
agent_35135aaa6cc2,2026-01-30,PL,240,185,6,2026-01-30T00:00:00
agent_76a50887d8f1,2026-01-30,PL,480,420,14,2026-01-30T00:00:00
agent_e7f6c011776e,2026-01-30,PL,480,401,19,2026-01-30T00:00:00
agent_86e501496586,2026-01-30,PL,420,379,17,2026-01-30T00:00:00
agent_031b4af5197e,2026-01-30,PL,480,448,21,2026-01-30T00:00:00
agent_02d20bbd7e39,2026-01-30,AT,360,334,15,2026-01-30T00:00:00
agent_3d914f9348c9,2026-01-30,AT,240,196,7,2026-01-30T00:00:00
agent_d59eced1ded0,2026-01-30,AT,240,186,8,2026-01-30T00:00:00
agent_0b918943df09,2026-01-30,AT,360,309,17,2026-01-30T00:00:00
agent_4e07408562be,2026-01-30,AT,240,190,8,2026-01-30T00:00:00
agent_98010bd9270f,2026-01-30,AT,240,190,9,2026-01-30T00:00:00
agent_9400f1b21cb5,2026-01-30,AT,360,287,14,2026-01-30T00:00:00
agent_25fc0e7096fc,2026-01-30,AT,240,217,7,2026-01-30T00:00:00
agent_6208ef0f7750,2026-01-30,AT,480,423,23,2026-01-30T00:00:00
agent_811786ad1ae7,2026-01-30,AT,420,355,14,2026-01-30T00:00:00
agent_39fa9ec190ee,2026-01-30,AT,360,294,12,2026-01-30T00:00:00
agent_35135aaa6cc2,2026-01-30,AT,480,400,12,2026-01-30T00:00:00
agent_9f14025af006,2026-01-31,DE,480,424,20,2026-01-31T00:00:00
agent_76a50887d8f1,2026-01-31,DE,480,428,20,2026-01-31T00:00:00
agent_59e19706d51d,2026-01-31,DE,360,291,16,2026-01-31T00:00:00
agent_4b227777d4dd,2026-01-31,DE,480,437,16,2026-01-31T00:00:00
agent_6b86b273ff34,2026-01-31,DE,240,192,9,2026-01-31T00:00:00
agent_5f9c4ab08cac,2026-01-31,DE,480,400,17,2026-01-31T00:00:00
agent_624b60c58c9d,2026-01-31,DE,480,403,21,2026-01-31T00:00:00
agent_eb1e33e8a81b,2026-01-31,DE,480,400,22,2026-01-31T00:00:00
agent_4ec9599fc203,2026-01-31,DE,240,165,8,2026-01-31T00:00:00
agent_3e1e967e9b79,2026-01-31,DE,240,168,7,2026-01-31T00:00:00
agent_8527a891e224,2026-01-31,DE,240,165,6,2026-01-31T00:00:00
agent_4523540f1504,2026-01-31,DE,420,384,15,2026-01-31T00:00:00
agent_624b60c58c9d,2026-01-31,NL,360,294,15,2026-01-31T00:00:00
agent_785f3ec7eb32,2026-01-31,NL,240,187,5,2026-01-31T00:00:00
agent_44cb730c4204,2026-01-31,NL,480,400,13,2026-01-31T00:00:00
agent_2c624232cdd2,2026-01-31,NL,480,401,12,2026-01-31T00:00:00
agent_35135aaa6cc2,2026-01-31,NL,420,348,18,2026-01-31T00:00:00
agent_4a44dc153642,2026-01-31,NL,360,340,14,2026-01-31T00:00:00
agent_9400f1b21cb5,2026-01-31,NL,420,388,13,2026-01-31T00:00:00
agent_e629fa6598d7,2026-01-31,NL,420,369,15,2026-01-31T00:00:00
agent_e7f6c011776e,2026-01-31,NL,480,442,14,2026-01-31T00:00:00
agent_76a50887d8f1,2026-01-31,NL,480,452,19,2026-01-31T00:00:00
agent_6b86b273ff34,2026-01-31,NL,360,320,12,2026-01-31T00:00:00
agent_6208ef0f7750,2026-01-31,NL,480,434,20,2026-01-31T00:00:00
agent_2fca346db656,2026-01-31,UK,360,319,10,2026-01-31T00:00:00
agent_e7f6c011776e,2026-01-31,UK,420,378,18,2026-01-31T00:00:00
agent_59e19706d51d,2026-01-31,UK,480,443,14,2026-01-31T00:00:00
agent_4523540f1504,2026-01-31,UK,360,294,14,2026-01-31T00:00:00
agent_d59eced1ded0,2026-01-31,UK,360,291,9,2026-01-31T00:00:00
agent_c837649cce43,2026-01-31,UK,360,325,10,2026-01-31T00:00:00
agent_d4735e3a265e,2026-01-31,UK,480,409,15,2026-01-31T00:00:00
agent_4e07408562be,2026-01-31,UK,480,428,15,2026-01-31T00:00:00
agent_6b86b273ff34,2026-01-31,UK,420,398,13,2026-01-31T00:00:00
agent_31489056e091,2026-01-31,UK,240,220,8,2026-01-31T00:00:00
agent_41cfc0d1f2d1,2026-01-31,UK,240,174,6,2026-01-31T00:00:00
agent_c6f3ac57944a,2026-01-31,UK,480,405,18,2026-01-31T00:00:00
agent_031b4af5197e,2026-01-31,PL,240,181,7,2026-01-31T00:00:00
agent_785f3ec7eb32,2026-01-31,PL,420,371,18,2026-01-31T00:00:00
agent_e29c9c180c62,2026-01-31,PL,240,219,8,2026-01-31T00:00:00
agent_19581e27de7c,2026-01-31,PL,240,194,8,2026-01-31T00:00:00
agent_98010bd9270f,2026-01-31,PL,420,358,18,2026-01-31T00:00:00
agent_4ec9599fc203,2026-01-31,PL,240,189,7,2026-01-31T00:00:00
agent_8527a891e224,2026-01-31,PL,420,385,14,2026-01-31T00:00:00
agent_624b60c58c9d,2026-01-31,PL,240,208,9,2026-01-31T00:00:00
agent_f5ca38f748a1,2026-01-31,PL,360,284,10,2026-01-31T00:00:00
agent_1a6562590ef1,2026-01-31,PL,240,165,6,2026-01-31T00:00:00
agent_59e19706d51d,2026-01-31,PL,360,336,12,2026-01-31T00:00:00
agent_c6f3ac57944a,2026-01-31,PL,240,207,9,2026-01-31T00:00:00
agent_6f4b6612125f,2026-01-31,AT,480,459,23,2026-01-31T00:00:00
agent_f5ca38f748a1,2026-01-31,AT,360,339,13,2026-01-31T00:00:00
agent_0b918943df09,2026-01-31,AT,480,448,20,2026-01-31T00:00:00
agent_c2356069e9d1,2026-01-31,AT,240,206,7,2026-01-31T00:00:00
agent_d59eced1ded0,2026-01-31,AT,360,289,11,2026-01-31T00:00:00
agent_e29c9c180c62,2026-01-31,AT,480,405,18,2026-01-31T00:00:00
agent_7a61b53701be,2026-01-31,AT,480,444,13,2026-01-31T00:00:00
agent_31489056e091,2026-01-31,AT,480,450,19,2026-01-31T00:00:00
agent_b7a56873cd77,2026-01-31,AT,360,297,9,2026-01-31T00:00:00
agent_7902699be42c,2026-01-31,AT,240,215,6,2026-01-31T00:00:00
agent_d4735e3a265e,2026-01-31,AT,420,398,13,2026-01-31T00:00:00
agent_2fca346db656,2026-01-31,AT,360,322,14,2026-01-31T00:00:00
agent_624b60c58c9d,2026-02-01,DE,420,380,16,2026-02-01T00:00:00
agent_31489056e091,2026-02-01,DE,240,188,6,2026-02-01T00:00:00
agent_e7f6c011776e,2026-02-01,DE,240,194,7,2026-02-01T00:00:00
agent_4b227777d4dd,2026-02-01,DE,480,414,15,2026-02-01T00:00:00
agent_f5ca38f748a1,2026-02-01,DE,360,326,11,2026-02-01T00:00:00
agent_6208ef0f7750,2026-02-01,DE,360,319,17,2026-02-01T00:00:00
agent_6b86b273ff34,2026-02-01,DE,240,192,6,2026-02-01T00:00:00
agent_44cb730c4204,2026-02-01,DE,480,433,21,2026-02-01T00:00:00
agent_3e1e967e9b79,2026-02-01,DE,240,173,5,2026-02-01T00:00:00
agent_6b51d431df5d,2026-02-01,DE,240,183,5,2026-02-01T00:00:00
agent_1a6562590ef1,2026-02-01,DE,480,437,19,2026-02-01T00:00:00
agent_e29c9c180c62,2026-02-01,DE,480,451,21,2026-02-01T00:00:00
agent_c6f3ac57944a,2026-02-01,NL,240,205,8,2026-02-01T00:00:00
agent_ef2d127de37b,2026-02-01,NL,240,214,11,2026-02-01T00:00:00
agent_811786ad1ae7,2026-02-01,NL,240,160,5,2026-02-01T00:00:00
agent_4a44dc153642,2026-02-01,NL,360,309,11,2026-02-01T00:00:00
agent_19581e27de7c,2026-02-01,NL,420,345,17,2026-02-01T00:00:00
agent_02d20bbd7e39,2026-02-01,NL,240,217,7,2026-02-01T00:00:00
agent_c2356069e9d1,2026-02-01,NL,420,355,15,2026-02-01T00:00:00
agent_4523540f1504,2026-02-01,NL,240,174,5,2026-02-01T00:00:00
agent_25fc0e7096fc,2026-02-01,NL,240,169,8,2026-02-01T00:00:00
agent_2fca346db656,2026-02-01,NL,360,305,16,2026-02-01T00:00:00
agent_eb1e33e8a81b,2026-02-01,NL,420,392,12,2026-02-01T00:00:00
agent_7a61b53701be,2026-02-01,NL,240,210,7,2026-02-01T00:00:00
agent_76a50887d8f1,2026-02-01,UK,360,325,13,2026-02-01T00:00:00
agent_4523540f1504,2026-02-01,UK,240,206,7,2026-02-01T00:00:00
agent_e629fa6598d7,2026-02-01,UK,480,422,15,2026-02-01T00:00:00
agent_86e501496586,2026-02-01,UK,360,297,9,2026-02-01T00:00:00
agent_624b60c58c9d,2026-02-01,UK,360,338,18,2026-02-01T00:00:00
agent_031b4af5197e,2026-02-01,UK,240,194,9,2026-02-01T00:00:00
agent_19581e27de7c,2026-02-01,UK,240,205,9,2026-02-01T00:00:00
agent_39fa9ec190ee,2026-02-01,UK,240,178,6,2026-02-01T00:00:00
agent_5f9c4ab08cac,2026-02-01,UK,360,315,10,2026-02-01T00:00:00
agent_44cb730c4204,2026-02-01,UK,240,165,7,2026-02-01T00:00:00
agent_4ec9599fc203,2026-02-01,UK,360,294,11,2026-02-01T00:00:00
agent_0e17daca5f3e,2026-02-01,UK,480,406,20,2026-02-01T00:00:00
agent_811786ad1ae7,2026-02-01,PL,420,369,14,2026-02-01T00:00:00
agent_3fdba35f04dc,2026-02-01,PL,360,293,13,2026-02-01T00:00:00
agent_f5ca38f748a1,2026-02-01,PL,480,419,18,2026-02-01T00:00:00
agent_3e1e967e9b79,2026-02-01,PL,240,203,6,2026-02-01T00:00:00
agent_6b51d431df5d,2026-02-01,PL,360,292,15,2026-02-01T00:00:00
agent_2858dcd1057d,2026-02-01,PL,480,434,18,2026-02-01T00:00:00
agent_35135aaa6cc2,2026-02-01,PL,420,359,16,2026-02-01T00:00:00
agent_59e19706d51d,2026-02-01,PL,420,392,15,2026-02-01T00:00:00
agent_c6f3ac57944a,2026-02-01,PL,240,165,5,2026-02-01T00:00:00
agent_624b60c58c9d,2026-02-01,PL,360,318,11,2026-02-01T00:00:00
agent_2c624232cdd2,2026-02-01,PL,360,282,13,2026-02-01T00:00:00
agent_6f4b6612125f,2026-02-01,PL,360,312,16,2026-02-01T00:00:00
agent_d4735e3a265e,2026-02-01,AT,240,193,7,2026-02-01T00:00:00
agent_6b51d431df5d,2026-02-01,AT,420,398,16,2026-02-01T00:00:00
agent_624b60c58c9d,2026-02-01,AT,240,175,5,2026-02-01T00:00:00
agent_c6f3ac57944a,2026-02-01,AT,240,187,6,2026-02-01T00:00:00
agent_3fdba35f04dc,2026-02-01,AT,420,380,15,2026-02-01T00:00:00
agent_25fc0e7096fc,2026-02-01,AT,360,338,16,2026-02-01T00:00:00
agent_71ee45a3c0db,2026-02-01,AT,360,337,13,2026-02-01T00:00:00
agent_670671cd9740,2026-02-01,AT,240,182,8,2026-02-01T00:00:00
agent_3e1e967e9b79,2026-02-01,AT,240,170,6,2026-02-01T00:00:00
agent_6208ef0f7750,2026-02-01,AT,240,177,5,2026-02-01T00:00:00
agent_86e501496586,2026-02-01,AT,240,194,6,2026-02-01T00:00:00
agent_4fc82b26aecb,2026-02-01,AT,240,188,7,2026-02-01T00:00:00
agent_31489056e091,2026-02-02,DE,420,393,15,2026-02-02T00:00:00
agent_aea92132c4cb,2026-02-02,DE,240,218,7,2026-02-02T00:00:00
agent_670671cd9740,2026-02-02,DE,420,384,14,2026-02-02T00:00:00
agent_3e1e967e9b79,2026-02-02,DE,360,297,10,2026-02-02T00:00:00
agent_41cfc0d1f2d1,2026-02-02,DE,240,209,9,2026-02-02T00:00:00
agent_b17ef6d19c7a,2026-02-02,DE,480,418,20,2026-02-02T00:00:00
agent_4e07408562be,2026-02-02,DE,240,173,9,2026-02-02T00:00:00
agent_2fca346db656,2026-02-02,DE,360,305,14,2026-02-02T00:00:00
agent_2858dcd1057d,2026-02-02,DE,420,352,12,2026-02-02T00:00:00
agent_c6f3ac57944a,2026-02-02,DE,480,431,17,2026-02-02T00:00:00
agent_1a6562590ef1,2026-02-02,DE,360,325,17,2026-02-02T00:00:00
agent_e629fa6598d7,2026-02-02,DE,360,311,12,2026-02-02T00:00:00
agent_59e19706d51d,2026-02-02,NL,480,407,14,2026-02-02T00:00:00
agent_6b51d431df5d,2026-02-02,NL,420,347,18,2026-02-02T00:00:00
agent_4523540f1504,2026-02-02,NL,420,349,15,2026-02-02T00:00:00
agent_71ee45a3c0db,2026-02-02,NL,480,457,20,2026-02-02T00:00:00
agent_2fca346db656,2026-02-02,NL,480,406,15,2026-02-02T00:00:00
agent_5f9c4ab08cac,2026-02-02,NL,420,365,12,2026-02-02T00:00:00
agent_811786ad1ae7,2026-02-02,NL,480,411,21,2026-02-02T00:00:00
agent_b17ef6d19c7a,2026-02-02,NL,360,338,13,2026-02-02T00:00:00
agent_6208ef0f7750,2026-02-02,NL,420,349,12,2026-02-02T00:00:00
agent_031b4af5197e,2026-02-02,NL,360,294,9,2026-02-02T00:00:00
agent_d59eced1ded0,2026-02-02,NL,360,293,9,2026-02-02T00:00:00
agent_785f3ec7eb32,2026-02-02,NL,240,196,7,2026-02-02T00:00:00
agent_41cfc0d1f2d1,2026-02-02,UK,420,386,18,2026-02-02T00:00:00
agent_b7a56873cd77,2026-02-02,UK,420,396,13,2026-02-02T00:00:00
agent_d4735e3a265e,2026-02-02,UK,360,329,16,2026-02-02T00:00:00
agent_d59eced1ded0,2026-02-02,UK,240,183,8,2026-02-02T00:00:00
agent_6f4b6612125f,2026-02-02,UK,480,410,15,2026-02-02T00:00:00
agent_9f14025af006,2026-02-02,UK,240,209,8,2026-02-02T00:00:00
agent_8527a891e224,2026-02-02,UK,240,200,10,2026-02-02T00:00:00
agent_71ee45a3c0db,2026-02-02,UK,360,315,13,2026-02-02T00:00:00
agent_3fdba35f04dc,2026-02-02,UK,480,401,14,2026-02-02T00:00:00
agent_0e17daca5f3e,2026-02-02,UK,360,290,10,2026-02-02T00:00:00
agent_2858dcd1057d,2026-02-02,UK,360,288,9,2026-02-02T00:00:00
agent_2fca346db656,2026-02-02,UK,360,313,11,2026-02-02T00:00:00
agent_41cfc0d1f2d1,2026-02-02,PL,480,420,13,2026-02-02T00:00:00
agent_73475cb40a56,2026-02-02,PL,480,414,17,2026-02-02T00:00:00
agent_6b86b273ff34,2026-02-02,PL,480,422,16,2026-02-02T00:00:00
agent_7a61b53701be,2026-02-02,PL,420,364,11,2026-02-02T00:00:00
agent_98010bd9270f,2026-02-02,PL,360,296,9,2026-02-02T00:00:00
agent_8527a891e224,2026-02-02,PL,480,401,12,2026-02-02T00:00:00
agent_25fc0e7096fc,2026-02-02,PL,240,182,6,2026-02-02T00:00:00
agent_7902699be42c,2026-02-02,PL,360,328,17,2026-02-02T00:00:00
agent_670671cd9740,2026-02-02,PL,360,302,15,2026-02-02T00:00:00
agent_5f9c4ab08cac,2026-02-02,PL,420,377,12,2026-02-02T00:00:00
agent_eb1e33e8a81b,2026-02-02,PL,480,435,13,2026-02-02T00:00:00
agent_6f4b6612125f,2026-02-02,PL,480,442,14,2026-02-02T00:00:00
agent_811786ad1ae7,2026-02-02,AT,420,378,16,2026-02-02T00:00:00
agent_4523540f1504,2026-02-02,AT,360,332,13,2026-02-02T00:00:00
agent_02d20bbd7e39,2026-02-02,AT,480,413,19,2026-02-02T00:00:00
agent_aea92132c4cb,2026-02-02,AT,480,447,14,2026-02-02T00:00:00
agent_1a6562590ef1,2026-02-02,AT,480,459,20,2026-02-02T00:00:00
agent_86e501496586,2026-02-02,AT,420,340,16,2026-02-02T00:00:00
agent_c6f3ac57944a,2026-02-02,AT,480,441,14,2026-02-02T00:00:00
agent_f5ca38f748a1,2026-02-02,AT,420,354,13,2026-02-02T00:00:00
agent_98010bd9270f,2026-02-02,AT,240,189,9,2026-02-02T00:00:00
agent_2858dcd1057d,2026-02-02,AT,420,397,20,2026-02-02T00:00:00
agent_e29c9c180c62,2026-02-02,AT,420,346,12,2026-02-02T00:00:00
agent_2c624232cdd2,2026-02-02,AT,360,315,16,2026-02-02T00:00:00
agent_31489056e091,2026-02-03,DE,360,292,9,2026-02-03T00:00:00
agent_4b227777d4dd,2026-02-03,DE,480,434,21,2026-02-03T00:00:00
agent_2fca346db656,2026-02-03,DE,240,204,8,2026-02-03T00:00:00
agent_59e19706d51d,2026-02-03,DE,360,285,9,2026-02-03T00:00:00
agent_3fdba35f04dc,2026-02-03,DE,420,376,12,2026-02-03T00:00:00
agent_9f14025af006,2026-02-03,DE,360,280,13,2026-02-03T00:00:00
agent_0b918943df09,2026-02-03,DE,360,325,13,2026-02-03T00:00:00
agent_41cfc0d1f2d1,2026-02-03,DE,480,448,14,2026-02-03T00:00:00
agent_6208ef0f7750,2026-02-03,DE,360,336,10,2026-02-03T00:00:00
agent_19581e27de7c,2026-02-03,DE,480,402,16,2026-02-03T00:00:00
agent_811786ad1ae7,2026-02-03,DE,480,455,15,2026-02-03T00:00:00
agent_7902699be42c,2026-02-03,DE,240,165,7,2026-02-03T00:00:00
agent_3d914f9348c9,2026-02-03,NL,420,364,14,2026-02-03T00:00:00
agent_4e07408562be,2026-02-03,NL,420,343,17,2026-02-03T00:00:00
agent_aea92132c4cb,2026-02-03,NL,240,160,7,2026-02-03T00:00:00
agent_73475cb40a56,2026-02-03,NL,240,174,5,2026-02-03T00:00:00
agent_1a6562590ef1,2026-02-03,NL,240,203,8,2026-02-03T00:00:00
agent_ef2d127de37b,2026-02-03,NL,480,435,14,2026-02-03T00:00:00
agent_8527a891e224,2026-02-03,NL,360,296,13,2026-02-03T00:00:00
agent_6b51d431df5d,2026-02-03,NL,360,313,10,2026-02-03T00:00:00
agent_c837649cce43,2026-02-03,NL,420,391,19,2026-02-03T00:00:00
agent_6208ef0f7750,2026-02-03,NL,360,328,11,2026-02-03T00:00:00
agent_4ec9599fc203,2026-02-03,NL,240,198,8,2026-02-03T00:00:00
agent_7a61b53701be,2026-02-03,NL,240,187,6,2026-02-03T00:00:00
agent_c2356069e9d1,2026-02-03,UK,240,167,8,2026-02-03T00:00:00
agent_35135aaa6cc2,2026-02-03,UK,240,161,8,2026-02-03T00:00:00
agent_031b4af5197e,2026-02-03,UK,240,217,7,2026-02-03T00:00:00
agent_785f3ec7eb32,2026-02-03,UK,480,437,16,2026-02-03T00:00:00
agent_41cfc0d1f2d1,2026-02-03,UK,360,328,11,2026-02-03T00:00:00
agent_3e1e967e9b79,2026-02-03,UK,240,205,8,2026-02-03T00:00:00
agent_39fa9ec190ee,2026-02-03,UK,240,182,7,2026-02-03T00:00:00
agent_e7f6c011776e,2026-02-03,UK,480,451,14,2026-02-03T00:00:00
agent_811786ad1ae7,2026-02-03,UK,480,414,13,2026-02-03T00:00:00
agent_71ee45a3c0db,2026-02-03,UK,480,433,23,2026-02-03T00:00:00
agent_2858dcd1057d,2026-02-03,UK,360,289,12,2026-02-03T00:00:00
agent_7902699be42c,2026-02-03,UK,420,373,12,2026-02-03T00:00:00
agent_d59eced1ded0,2026-02-03,PL,420,391,12,2026-02-03T00:00:00
agent_8527a891e224,2026-02-03,PL,480,409,17,2026-02-03T00:00:00
agent_9400f1b21cb5,2026-02-03,PL,360,290,12,2026-02-03T00:00:00
agent_785f3ec7eb32,2026-02-03,PL,420,354,11,2026-02-03T00:00:00
agent_73475cb40a56,2026-02-03,PL,240,192,6,2026-02-03T00:00:00
agent_2fca346db656,2026-02-03,PL,240,168,5,2026-02-03T00:00:00
agent_19581e27de7c,2026-02-03,PL,420,372,11,2026-02-03T00:00:00
agent_7a61b53701be,2026-02-03,PL,480,426,13,2026-02-03T00:00:00
agent_7688b6ef5255,2026-02-03,PL,360,295,10,2026-02-03T00:00:00
agent_02d20bbd7e39,2026-02-03,PL,360,333,12,2026-02-03T00:00:00
agent_35135aaa6cc2,2026-02-03,PL,420,352,14,2026-02-03T00:00:00
agent_76a50887d8f1,2026-02-03,PL,480,453,23,2026-02-03T00:00:00
agent_eb1e33e8a81b,2026-02-03,AT,480,414,14,2026-02-03T00:00:00
agent_39fa9ec190ee,2026-02-03,AT,420,376,11,2026-02-03T00:00:00
agent_2fca346db656,2026-02-03,AT,240,161,5,2026-02-03T00:00:00
agent_7688b6ef5255,2026-02-03,AT,420,363,14,2026-02-03T00:00:00
agent_031b4af5197e,2026-02-03,AT,240,167,5,2026-02-03T00:00:00
agent_76a50887d8f1,2026-02-03,AT,480,444,16,2026-02-03T00:00:00
agent_e29c9c180c62,2026-02-03,AT,480,411,17,2026-02-03T00:00:00
agent_785f3ec7eb32,2026-02-03,AT,360,288,14,2026-02-03T00:00:00
agent_4e07408562be,2026-02-03,AT,360,281,10,2026-02-03T00:00:00
agent_670671cd9740,2026-02-03,AT,360,329,14,2026-02-03T00:00:00
agent_5f9c4ab08cac,2026-02-03,AT,420,399,16,2026-02-03T00:00:00
agent_c837649cce43,2026-02-03,AT,480,414,15,2026-02-03T00:00:00
agent_7688b6ef5255,2026-02-04,DE,360,301,9,2026-02-04T00:00:00
agent_98010bd9270f,2026-02-04,DE,420,379,16,2026-02-04T00:00:00
agent_25fc0e7096fc,2026-02-04,DE,420,361,13,2026-02-04T00:00:00
agent_9f14025af006,2026-02-04,DE,240,213,8,2026-02-04T00:00:00
agent_41cfc0d1f2d1,2026-02-04,DE,360,325,13,2026-02-04T00:00:00
agent_2c624232cdd2,2026-02-04,DE,420,364,15,2026-02-04T00:00:00
agent_4b227777d4dd,2026-02-04,DE,420,388,13,2026-02-04T00:00:00
agent_e629fa6598d7,2026-02-04,DE,360,325,15,2026-02-04T00:00:00
agent_e7f6c011776e,2026-02-04,DE,480,429,19,2026-02-04T00:00:00
agent_c6f3ac57944a,2026-02-04,DE,480,404,14,2026-02-04T00:00:00
agent_670671cd9740,2026-02-04,DE,360,293,10,2026-02-04T00:00:00
agent_aea92132c4cb,2026-02-04,DE,420,394,12,2026-02-04T00:00:00
agent_c6f3ac57944a,2026-02-04,NL,240,174,7,2026-02-04T00:00:00
agent_811786ad1ae7,2026-02-04,NL,240,190,7,2026-02-04T00:00:00
agent_e29c9c180c62,2026-02-04,NL,480,402,20,2026-02-04T00:00:00
agent_4523540f1504,2026-02-04,NL,360,291,12,2026-02-04T00:00:00
agent_9f14025af006,2026-02-04,NL,360,297,12,2026-02-04T00:00:00
agent_1a6562590ef1,2026-02-04,NL,240,182,6,2026-02-04T00:00:00
agent_4a44dc153642,2026-02-04,NL,480,418,21,2026-02-04T00:00:00
agent_b17ef6d19c7a,2026-02-04,NL,420,368,11,2026-02-04T00:00:00
agent_e7f6c011776e,2026-02-04,NL,420,365,16,2026-02-04T00:00:00
agent_d59eced1ded0,2026-02-04,NL,240,209,6,2026-02-04T00:00:00
agent_59e19706d51d,2026-02-04,NL,360,321,15,2026-02-04T00:00:00
agent_35135aaa6cc2,2026-02-04,NL,480,459,22,2026-02-04T00:00:00
agent_4ec9599fc203,2026-02-04,UK,360,293,15,2026-02-04T00:00:00
agent_4523540f1504,2026-02-04,UK,360,284,9,2026-02-04T00:00:00
agent_031b4af5197e,2026-02-04,UK,480,460,14,2026-02-04T00:00:00
agent_4fc82b26aecb,2026-02-04,UK,360,291,14,2026-02-04T00:00:00
agent_1a6562590ef1,2026-02-04,UK,360,294,13,2026-02-04T00:00:00
agent_5f9c4ab08cac,2026-02-04,UK,420,363,13,2026-02-04T00:00:00
agent_785f3ec7eb32,2026-02-04,UK,420,347,15,2026-02-04T00:00:00
agent_2fca346db656,2026-02-04,UK,240,199,7,2026-02-04T00:00:00
agent_aea92132c4cb,2026-02-04,UK,240,164,6,2026-02-04T00:00:00
agent_41cfc0d1f2d1,2026-02-04,UK,360,324,17,2026-02-04T00:00:00
agent_e629fa6598d7,2026-02-04,UK,420,375,15,2026-02-04T00:00:00
agent_e7f6c011776e,2026-02-04,UK,480,449,20,2026-02-04T00:00:00
agent_811786ad1ae7,2026-02-04,PL,420,352,16,2026-02-04T00:00:00
agent_19581e27de7c,2026-02-04,PL,420,359,17,2026-02-04T00:00:00
agent_76a50887d8f1,2026-02-04,PL,360,289,15,2026-02-04T00:00:00
agent_4fc82b26aecb,2026-02-04,PL,360,291,12,2026-02-04T00:00:00
agent_e7f6c011776e,2026-02-04,PL,480,430,13,2026-02-04T00:00:00
agent_71ee45a3c0db,2026-02-04,PL,240,188,7,2026-02-04T00:00:00
agent_9400f1b21cb5,2026-02-04,PL,480,455,15,2026-02-04T00:00:00
agent_98010bd9270f,2026-02-04,PL,480,424,22,2026-02-04T00:00:00
agent_4b227777d4dd,2026-02-04,PL,360,280,10,2026-02-04T00:00:00
agent_6f4b6612125f,2026-02-04,PL,240,188,9,2026-02-04T00:00:00
agent_39fa9ec190ee,2026-02-04,PL,420,386,15,2026-02-04T00:00:00
agent_6b86b273ff34,2026-02-04,PL,360,294,12,2026-02-04T00:00:00
agent_98010bd9270f,2026-02-04,AT,420,386,16,2026-02-04T00:00:00
agent_d59eced1ded0,2026-02-04,AT,420,378,12,2026-02-04T00:00:00
agent_e29c9c180c62,2026-02-04,AT,240,181,6,2026-02-04T00:00:00
agent_44cb730c4204,2026-02-04,AT,240,187,7,2026-02-04T00:00:00
agent_0e17daca5f3e,2026-02-04,AT,360,313,11,2026-02-04T00:00:00
agent_59e19706d51d,2026-02-04,AT,240,180,6,2026-02-04T00:00:00
agent_7688b6ef5255,2026-02-04,AT,240,183,7,2026-02-04T00:00:00
agent_624b60c58c9d,2026-02-04,AT,240,209,9,2026-02-04T00:00:00
agent_031b4af5197e,2026-02-04,AT,420,389,14,2026-02-04T00:00:00
agent_7a61b53701be,2026-02-04,AT,240,195,6,2026-02-04T00:00:00
agent_76a50887d8f1,2026-02-04,AT,420,354,19,2026-02-04T00:00:00
agent_c6f3ac57944a,2026-02-04,AT,420,357,12,2026-02-04T00:00:00
agent_670671cd9740,2026-02-05,DE,360,312,16,2026-02-05T00:00:00
agent_d4735e3a265e,2026-02-05,DE,240,167,6,2026-02-05T00:00:00
agent_c837649cce43,2026-02-05,DE,420,382,12,2026-02-05T00:00:00
agent_4fc82b26aecb,2026-02-05,DE,480,415,15,2026-02-05T00:00:00
agent_25fc0e7096fc,2026-02-05,DE,240,191,7,2026-02-05T00:00:00
agent_0b918943df09,2026-02-05,DE,480,402,13,2026-02-05T00:00:00
agent_59e19706d51d,2026-02-05,DE,360,296,10,2026-02-05T00:00:00
